NUTS0_CODE,NUTS0_NAME,NUTS2_CODE,NUTS2_NAME,NUTS_LEVEL,CROP_CODE,AREA_AV,PROD_AV,UAA_AV,PCR_UAA_AV,NUTS_AREA,PCR_NUTS_AV
EL,Greece,EL25,Peloponnisos (NUTS 2010),NUTS2,F4000,0,0,0,,,
EL,Greece,EL30,Attiki,NUTS2,F4000,2.02,25.45,70.44,2.868,381.4,0.529982
EL,Greece,EL41,Voreio Aigaio,NUTS2,F4000,0.52,6.6,18.26,2.868,385.4,0.135976
EL,Greece,EL42,Notio Aigaio,NUTS2,F4000,0.06,0.79,2.17,2.868,530.5,0.01176
EL,Greece,EL43,Kriti,NUTS2,F4000,0.76,9.58,26.52,2.868,834,0.091264
EL,Greece,EL51,"Anatoliki Makedonia, Thraki",NUTS2,F4000,2.02,25.45,70.44,2.868,1417.9,0.142558
EL,Greece,EL52,Kentriki Makedonia,NUTS2,F4000,6.5,81.86,226.53,2.868,1916.6,0.339182
EL,Greece,EL53,Dytiki Makedonia,NUTS2,F4000,2.41,30.32,83.91,2.868,947.1,0.254266
EL,Greece,EL54,Ipeiros,NUTS2,F4000,0.91,11.47,31.74,2.868,916.4,0.099396
EL,Greece,EL61,Thessalia,NUTS2,F4000,11.79,148.48,410.88,2.868,1405.1,0.83917
EL,Greece,EL62,Ionia Nisia,NUTS2,F4000,0.02,0.31,0.87,2.868,230.6,0.010824
EL,Greece,EL63,Dytiki Ellada,NUTS2,F4000,1.07,13.51,37.39,2.868,1132.7,0.094734
EL,Greece,EL64,Sterea Ellada,NUTS2,F4000,4.5,56.72,156.96,2.868,1556.1,0.289464
EL,Greece,EL65,Peloponnisos,NUTS2,F4000,5.02,63.16,174.79,2.868,1551.1,0.323378
ES,Spain,ES,Spain,NUTS0,F4000,790.3,560.09,24253.86,3.822,50594.4,1.522514
ES,Spain,ES11,Galicia,NUTS2,F4000,4.48,19.68,101.87,4.39,2957.5,0.15132
ES,Spain,ES12,Principado de Asturias,NUTS2,F4000,0.28,1.24,6.43,4.39,1060.3,0.02663
ES,Spain,ES13,Cantabria,NUTS2,F4000,0.07,0.31,1.61,4.39,532.7,0.013252
ES,Spain,ES21,País Vasco,NUTS2,F4000,0.27,1.18,6.11,4.39,722.8,0.037112
ES,Spain,ES22,Comunidad Foral de Navarra,NUTS2,F4000,4.02,17.69,91.59,4.39,1039,0.387254
ES,Spain,ES23,La Rioja,NUTS2,F4000,9.22,40.54,209.86,4.39,504.5,1.827334
ES,Spain,ES24,Aragón,NUTS2,F4000,100.83,443.34,2295.23,4.39,4772,2.112928
ES,Spain,ES30,Comunidad de Madrid,NUTS2,F4000,0.35,1.55,8.03,4.39,802.8,0.043962
ES,Spain,ES41,Castilla y León,NUTS2,F4000,4.87,21.42,110.87,4.39,9422.7,0.051692
ES,Spain,ES42,Castilla-la Mancha,NUTS2,F4000,91.67,403.06,2086.66,4.39,7946.2,1.15359
ES,Spain,ES43,Extremadura,NUTS2,F4000,14.48,63.69,329.73,4.39,4161.1,0.3481
ES,Spain,ES51,Cataluña,NUTS2,F4000,68.6,301.62,1561.54,4.39,3209,2.13768
ES,Spain,ES52,Comunitat Valenciana,NUTS2,F4000,108.95,479.04,2480.02,4.39,2325.7,4.684466
ES,Spain,ES53,Illes Balears,NUTS2,F4000,30.37,133.52,691.27,4.39,499.2,6.083186
ES,Spain,ES61,Andalucía,NUTS2,F4000,197.44,868.12,4494.37,4.39,8759.7,2.25392
ES,Spain,ES62,Región de Murcia,NUTS2,F4000,114.14,501.88,2598.28,4.39,1131.4,10.088558
ES,Spain,ES63,Ciudad de Ceuta,NUTS2,F4000,0,0,0,,2,0
ES,Spain,ES64,Ciudad de Melilla,NUTS2,F4000,0,0,0,,1.3,0
ES,Spain,ES70,Canarias,NUTS2,F4000,0.31,1.37,7.07,4.39,744.5,0.041718
FI,Finland,FI,Finland,NUTS0,F4000,0,0,2271.18,0,33844,0
FI,Finland,FI19,Länsi-Suomi,NUTS2,F4000,0,0,0,,6476.3,0
FI,Finland,FI1B,Helsinki-Uusimaa,NUTS2,F4000,0,0,0,,956.8,0
FI,Finland,FI1C,Etelä-Suomi,NUTS2,F4000,0,0,0,,3537.8,0
FI,Finland,FI1D,Pohjois- ja Itä-Suomi,NUTS2,F4000,0,0,0,,22715,0
FI,Finland,FI20,Åland,NUTS2,F4000,0,0,0,,158.1,0
FR,France,FR,France,NUTS0,F4000,40.97,59.38,29010.89,0.34625,63318.66,0.062887
FR,France,FR10,Île de France,NUTS2,F4000,0.77,12.73,136.39,0.555,1201.23,0.064378
FR,France,FRB0,Centre - Val de Loire,NUTS2,F4000,0.74,12.15,130.09,0.555,3915.09,0.01884
FR,France,FRC1,Bourgogne,NUTS2,F4000,0.17,2.74,29.38,0.555,3158.2,0.005274
FR,France,FRC2,Franche-Comté,NUTS2,F4000,0.01,0.2,2.1,0.555,1620.23,0.000734
FR,France,FRD1,Basse-Normandie,NUTS2,F4000,0.02,0.39,4.2,0.555,1758.93,0.001354
FR,France,FRD2,Haute-Normandie,NUTS2,F4000,0.01,0.2,2.1,0.555,1231.74,0.000966
FR,France,FRE1,Nord-Pas-de-Calais,NUTS2,F4000,0,0,0,,1241.41,0
FR,France,FRE2,Picardie,NUTS2,F4000,0,0,0,,1939.95,0
FR,France,FRF1,Alsace,NUTS2,F4000,0.01,0.2,2.1,0.555,828.02,0.001436
FR,France,FRF2,Champagne-Ardenne,NUTS2,F4000,0,0,0,,2560.58,0
FR,France,FRF3,Lorraine,NUTS2,F4000,0.1,1.57,16.79,0.555,2354.74,0.00404
FR,France,FRG0,Pays-de-la-Loire,NUTS2,F4000,2.09,34.48,369.3,0.555,3208.18,0.065272
FR,France,FRH0,Bretagne,NUTS2,F4000,0.01,0.2,2.1,0.555,2720.79,0.000436
FR,France,FRI1,Aquitaine,NUTS2,F4000,9.04,148.89,1594.7,0.555,4130.84,0.218896
FR,France,FRI2,Limousin,NUTS2,F4000,1.81,29.78,318.94,0.555,1694.23,0.10674
FR,France,FRI3,Poitou-Charentes,NUTS2,F4000,0.65,10.78,115.41,0.555,2580.95,0.025352
FR,France,FRJ1,Languedoc-Roussillon,NUTS2,F4000,1.84,30.37,325.23,0.555,2737.58,0.067364
FR,France,FRJ2,Midi-Pyrénées,NUTS2,F4000,4.56,75.03,803.64,0.555,4534.79,0.100488
FR,France,FRK1,Auvergne,NUTS2,F4000,0.12,1.96,20.98,0.555,2601.29,0.004576
FR,France,FRK2,Rhône-Alpes,NUTS2,F4000,12.08,198.85,2129.76,0.555,4369.82,0.276356
FR,France,FRL0,Provence-Alpes-Côte d'Azur,NUTS2,F4000,0.73,11.95,128,0.555,3139.96,0.023112
FR,France,FRM0,Corse,NUTS2,F4000,5.62,92.47,990.39,0.555,867.98,0.64699
FR,France,FRY1,Guadeloupe,NUTS2,F4000,0,0,0,,132.86,0
FR,France,FRY2,Martinique,NUTS2,F4000,0,0,0,,112.8,0
FR,France,FRY3,Guyane,NUTS2,F4000,0,0,0,,8353.39,0
FR,France,FRY4,La Réunion,NUTS2,F4000,0,0,0,,250.37,0
FR,France,FRY5,Mayotte,NUTS2,F4000,0,0,0,,37.4,0
HR,Croatia,HR,Croatia,NUTS0,F4000,13.5,2.61,1493.86,1.423,5659.4,0.208132
HR,Croatia,HR03,Jadranska Hrvatska,NUTS2,F4000,0.76,2.59,39.26,1.944,2470.5,0.030868
HR,Croatia,HR04,Kontinentalna Hrvatska (NUTS 2016),NUTS2,F4000,9.2,31.2,473.76,1.944,3188.9,0.288584
HU,Hungary,HU,Hungary,NUTS0,F4000,6.84,6.88,5210.49,0.84,9301.1,0.074369
HU,Hungary,HU10,Közép-Magyarország (NUTS 2013),NUTS2,F4000,0.6,5.38,38.62,1.548,691.5,0.086386
HU,Hungary,HU21,Közép-Dunántúl,NUTS2,F4000,0.57,5.1,36.62,1.548,1108.5,0.051102
HU,Hungary,HU22,Nyugat-Dunántúl,NUTS2,F4000,0.71,6.4,45.95,1.548,1132.8,0.062732
HU,Hungary,HU23,Dél-Dunántúl,NUTS2,F4000,1.24,11.12,79.91,1.548,1419.7,0.087056
HU,Hungary,HU31,Észak-Magyarország,NUTS2,F4000,0.85,7.69,55.27,1.548,1342.8,0.063658
HU,Hungary,HU32,Észak-Alföld,NUTS2,F4000,2.49,22.43,161.14,1.548,1772.3,0.140634
HU,Hungary,HU33,Dél-Alföld,NUTS2,F4000,0.68,6.12,43.95,1.548,1833.5,0.037074
IE,Ireland,IE,Ireland,NUTS0,F4000,0,0,4475.59,0,6979.7,0
IE,Ireland,IE01,"Border, Midland and Western (NUTS 2013)",NUTS2,F4000,0,0,0,,3325.2,0
IE,Ireland,IE02,Southern and Eastern (NUTS 2013),NUTS2,F4000,0,0,0,,3654.5,0
IT,Italy,IT,Italy,NUTS0,F4000,176.57,251.38,13034.85,2.168888889,30207.3,0.577225556
IT,Italy,ITC1,Piemonte,NUTS2,F4000,31.17,,977.82,3.1875,2538.7,1.2278225
IT,Italy,ITC1,Piemonte,NUTS2,F4000,31.17,400.84,977.82,3.1875,2538.7,1.2278225
IT,Italy,ITC2,Valle d'Aosta/Vallée d'Aoste,NUTS2,F4000,0.02,,0.67,3.1875,326.1,0.006525
IT,Italy,ITC2,Valle d'Aosta/Vallée d'Aoste,NUTS2,F4000,0.02,0.27,0.67,3.1875,326.1,0.006525
IT,Italy,ITC3,Liguria,NUTS2,F4000,0.84,,26.37,3.1875,541.6,0.1552325
IT,Italy,ITC3,Liguria,NUTS2,F4000,0.84,10.81,26.37,3.1875,541.6,0.1552325
IT,Italy,ITC4,Lombardia,NUTS2,F4000,0.36,,11.35,3.1875,2386.4,0.0151625
IT,Italy,ITC4,Lombardia,NUTS2,F4000,0.36,4.65,11.35,3.1875,2386.4,0.0151625
IT,Italy,ITF1,Abruzzo,NUTS2,F4000,1.38,,43.4,3.1875,1083.3,0.12771
IT,Italy,ITF1,Abruzzo,NUTS2,F4000,1.38,17.79,43.4,3.1875,1083.3,0.12771
IT,Italy,ITF2,Molise,NUTS2,F4000,1.05,,33.05,3.1875,446.1,0.2361725
IT,Italy,ITF2,Molise,NUTS2,F4000,1.05,13.55,33.05,3.1875,446.1,0.2361725
IT,Italy,ITF3,Campania,NUTS2,F4000,30.46,,955.45,3.1875,1367,2.228065
IT,Italy,ITF3,Campania,NUTS2,F4000,30.46,391.67,955.45,3.1875,1367,2.228065
IT,Italy,ITF4,Puglia,NUTS2,F4000,10.46,,328.16,3.1875,1954.1,0.535345
IT,Italy,ITF4,Puglia,NUTS2,F4000,10.46,134.52,328.16,3.1875,1954.1,0.535345
IT,Italy,ITF5,Basilicata,NUTS2,F4000,1.28,,40.06,3.1875,1007.3,0.12678
IT,Italy,ITF5,Basilicata,NUTS2,F4000,1.28,16.42,40.06,3.1875,1007.3,0.12678
IT,Italy,ITF6,Calabria,NUTS2,F4000,9.16,,287.44,3.1875,1522.2,0.60195
IT,Italy,ITF6,Calabria,NUTS2,F4000,9.16,117.83,287.44,3.1875,1522.2,0.60195
IT,Italy,ITG1,Sicilia,NUTS2,F4000,38.46,,1206.5,3.1875,2583.3,1.488815
IT,Italy,ITG1,Sicilia,NUTS2,F4000,38.46,494.58,1206.5,3.1875,2583.3,1.488815
IT,Italy,ITG2,Sardegna,NUTS2,F4000,1.35,,42.4,3.1875,2410,0.0560825
IT,Italy,ITG2,Sardegna,NUTS2,F4000,1.35,17.38,42.4,3.1875,2410,0.0560825
IT,Italy,ITH1,Provincia Autonoma di Bolzano/Bozen,NUTS2,F4000,0.3,,9.35,3.1875,739.8,0.0402775
IT,Italy,ITH1,Provincia Autonoma di Bolzano/Bozen,NUTS2,F4000,0.3,3.83,9.35,3.1875,739.8,0.0402775
IT,Italy,ITH2,Provincia Autonoma di Trento,NUTS2,F4000,0.27,,8.35,3.1875,620.7,0.042865
IT,Italy,ITH2,Provincia Autonoma di Trento,NUTS2,F4000,0.27,3.42,8.35,3.1875,620.7,0.042865
IT,Italy,ITH3,Veneto,NUTS2,F4000,1.06,,33.38,3.1875,1840.7,0.0578175
IT,Italy,ITH3,Veneto,NUTS2,F4000,1.06,13.69,33.38,3.1875,1840.7,0.0578175
IT,Italy,ITH4,Friuli-Venezia Giulia,NUTS2,F4000,0.11,,3.34,3.1875,786.2,0.013535
IT,Italy,ITH4,Friuli-Venezia Giulia,NUTS2,F4000,0.11,1.37,3.34,3.1875,786.2,0.013535
IT,Italy,ITH5,Emilia-Romagna,NUTS2,F4000,6.95,,218,3.1875,2245.3,0.3095025
IT,Italy,ITH5,Emilia-Romagna,NUTS2,F4000,6.95,89.36,218,3.1875,2245.3,0.3095025
IT,Italy,ITI1,Toscana,NUTS2,F4000,6.28,,196.97,3.1875,2298.8,0.2731375
IT,Italy,ITI1,Toscana,NUTS2,F4000,6.28,80.74,196.97,3.1875,2298.8,0.2731375
IT,Italy,ITI2,Umbria,NUTS2,F4000,1.01,,31.71,3.1875,846.4,0.1194475
IT,Italy,ITI2,Umbria,NUTS2,F4000,1.01,13,31.71,3.1875,846.4,0.1194475
IT,Italy,ITI3,Marche,NUTS2,F4000,0.74,,23.37,3.1875,940.1,0.07924
IT,Italy,ITI3,Marche,NUTS2,F4000,0.74,9.58,23.37,3.1875,940.1,0.07924
IT,Italy,ITI4,Lazio,NUTS2,F4000,28.31,,888.01,3.1875,1723.2,1.6427575
IT,Italy,ITI4,Lazio,NUTS2,F4000,28.31,364.02,888.01,3.1875,1723.2,1.6427575
LT,Lithuania,LT,Lithuania,NUTS0,F4000,0.24,0.12,2947.62,0.381,6528.6,0.004524
LT,Lithuania,LT00,Lietuva (NUTS 2013),NUTS2,F4000,0.33,0.98,43.52,0.756,6528.6,0.005048
LU,Luxembourg,LU,Luxembourg,NUTS0,F4000,0.01,0.03,131.85,0.01,258.6,0
LU,Luxembourg,LU00,Luxembourg,NUTS2,F4000,0,0,0,,258.6,0
LV,Latvia,LV,Latvia,NUTS0,F4000,0,0,1953.72,0,6457.3,0
LV,Latvia,LV00,Latvija,NUTS2,F4000,0,0,0,,6457.3,0
MT,Malta,MT,Malta,NUTS0,F4000,0,0,11.23,0,31.54,0
MT,Malta,MT00,Malta,NUTS2,F4000,0,0,0,,31.54,0
NL,Netherlands,NL,Netherlands,NUTS0,F4000,0,0,1811.01,0.527,4154,0.000683
NL,Netherlands,NL11,Groningen,NUTS2,F4000,0,0,0,,296,0
NL,Netherlands,NL12,Friesland (NL),NUTS2,F4000,0,0,0,,574.9,0
NL,Netherlands,NL13,Drenthe,NUTS2,F4000,0,0,0,,268,0
NL,Netherlands,NL21,Overijssel,NUTS2,F4000,0.01,0.32,0.9,1.054,342.1,0.002768
NL,Netherlands,NL22,Gelderland,NUTS2,F4000,0.01,0.32,0.9,1.054,513.6,0.001844
NL,Netherlands,NL23,Flevoland,NUTS2,F4000,0,0,0,,241.2,0
NL,Netherlands,NL31,Utrecht,NUTS2,F4000,0,0,0,,144.9,0
NL,Netherlands,NL32,Noord-Holland,NUTS2,F4000,0,0,0,,409.1,0
NL,Netherlands,NL33,Zuid-Holland,NUTS2,F4000,0,0,0,,341.8,0
NL,Netherlands,NL34,Zeeland,NUTS2,F4000,0.01,0.32,0.9,1.054,293.3,0.003228
NL,Netherlands,NL41,Noord-Brabant,NUTS2,F4000,0.01,0.32,0.9,1.054,508.2,0.001864
NL,Netherlands,NL42,Limburg (NL),NUTS2,F4000,0.02,0.65,1.79,1.054,220.9,0.00857
PL,Poland,PL,Poland,NUTS0,F4000,6.93,12.65,14572.84,1.128,31267.9,0.021857
PL,Poland,PL11,Lódzkie (NUTS 2013),NUTS2,F4000,0.3,3.91,13.67,2.208,1821.9,0.016576
PL,Poland,PL12,Mazowieckie (NUTS 2013),NUTS2,F4000,1.04,13.47,47.04,2.208,3555.8,0.029224
PL,Poland,PL21,Malopolskie,NUTS2,F4000,0.16,2.07,7.24,2.208,1518.3,0.01053
PL,Poland,PL22,Slaskie,NUTS2,F4000,0.26,3.34,11.66,2.208,1233.3,0.020886
PL,Poland,PL31,Lubelskie (NUTS 2013),NUTS2,F4000,1.72,22.34,77.99,2.208,2512.2,0.068592
PL,Poland,PL32,Podkarpackie (NUTS 2013),NUTS2,F4000,0.79,10.25,35.78,2.208,1784.6,0.044298
PL,Poland,PL33,Swietokrzyskie (NUTS 2013),NUTS2,F4000,1.01,13.13,45.83,2.208,1171.1,0.086464
PL,Poland,PL34,Podlaskie (NUTS 2013),NUTS2,F4000,0.03,0.35,1.21,2.208,2018.7,0.001322
PL,Poland,PL41,Wielkopolskie,NUTS2,F4000,0.07,0.92,3.22,2.208,2982.6,0.002382
PL,Poland,PL42,Zachodniopomorskie,NUTS2,F4000,0.28,3.57,12.46,2.208,2289.2,0.012026
PL,Poland,PL43,Lubuskie,NUTS2,F4000,0.04,0.58,2.01,2.208,1398.8,0.003174
PL,Poland,PL51,Dolnoslaskie,NUTS2,F4000,0.21,2.76,9.65,2.208,1994.7,0.010688
PL,Poland,PL52,Opolskie,NUTS2,F4000,0.01,0.12,0.4,2.208,941.2,0.000942
PL,Poland,PL61,Kujawsko-Pomorskie,NUTS2,F4000,0.1,1.27,4.42,2.208,1797.2,0.005438
PL,Poland,PL62,Warminsko-Mazurskie,NUTS2,F4000,0.06,0.81,2.81,2.208,2417.3,0.00257
PL,Poland,PL63,Pomorskie,NUTS2,F4000,0.1,1.27,4.42,2.208,1831,0.005336
PT,Portugal,PT,Portugal,NUTS0,F4000,186.31,72.42,3875.79,5.502,9222.6,1.973946
PT,Portugal,PT11,Norte,NUTS2,F4000,62.71,206.92,1003.63,6.222,2128.6,2.946226
PT,Portugal,PT15,Algarve,NUTS2,F4000,27.86,91.93,445.88,6.222,499.7,5.575656
PT,Portugal,PT16,Centro (PT),NUTS2,F4000,10.86,35.83,173.77,6.222,2819.9,0.385066
