NUTS0_CODE,NUTS0_NAME,NUTS2_CODE,NUTS2_NAME,NUTS_LEVEL,CROP_CODE,AREA_AV,PROD_AV,UAA_AV,PCR_UAA_AV,NUTS_AREA,PCR_NUTS_AV
FI,Finland,FI20,Åland,NUTS2,F2000,0,0,0,,158.1,0
FR,France,FR,France,NUTS0,F2000,17.95,304.19,29010.89,0.30625,63318.66,0.026933
FR,France,FR10,Île de France,NUTS2,F2000,0,0,0,,1201.23,0
FR,France,FRB0,Centre - Val de Loire,NUTS2,F2000,0,0,0,,3915.09,0
FR,France,FRC1,Bourgogne,NUTS2,F2000,0,0,0,,3158.2,0
FR,France,FRC2,Franche-Comté,NUTS2,F2000,0,0,0,,1620.23,0
FR,France,FRD1,Basse-Normandie,NUTS2,F2000,0,0,0,,1758.93,0
FR,France,FRD2,Haute-Normandie,NUTS2,F2000,0,0,0,,1231.74,0
FR,France,FRE1,Nord-Pas-de-Calais,NUTS2,F2000,0,0,0,,1241.41,0
FR,France,FRE2,Picardie,NUTS2,F2000,0,0,0,,1939.95,0
FR,France,FRF1,Alsace,NUTS2,F2000,0,0,0,,828.02,0
FR,France,FRF2,Champagne-Ardenne,NUTS2,F2000,0,0,0,,2560.58,0
FR,France,FRF3,Lorraine,NUTS2,F2000,0,0,0,,2354.74,0
FR,France,FRG0,Pays-de-la-Loire,NUTS2,F2000,0.05,0.78,8.39,0.555,3208.18,0.001484
FR,France,FRH0,Bretagne,NUTS2,F2000,0.02,0.39,4.2,0.555,2720.79,0.000874
FR,France,FRI1,Aquitaine,NUTS2,F2000,1.9,31.35,335.73,0.555,4130.84,0.046082
FR,France,FRI2,Limousin,NUTS2,F2000,0,0,0,,1694.23,0
FR,France,FRI3,Poitou-Charentes,NUTS2,F2000,0.05,0.78,8.39,0.555,2580.95,0.001844
FR,France,FRJ1,Languedoc-Roussillon,NUTS2,F2000,0.29,4.7,50.36,0.555,2737.58,0.010428
FR,France,FRJ2,Midi-Pyrénées,NUTS2,F2000,0.79,12.93,138.49,0.555,4534.79,0.017316
FR,France,FRK1,Auvergne,NUTS2,F2000,0,0,0,,2601.29,0
FR,France,FRK2,Rhône-Alpes,NUTS2,F2000,0.21,3.53,37.77,0.555,4369.82,0.0049
FR,France,FRL0,Provence-Alpes-Côte d'Azur,NUTS2,F2000,0.59,9.8,104.91,0.555,3139.96,0.018946
FR,France,FRM0,Corse,NUTS2,F2000,0.29,4.7,50.36,0.555,867.98,0.032896
FR,France,FRY1,Guadeloupe,NUTS2,F2000,2.15,35.46,379.79,0.555,132.86,1.62087
FR,France,FRY2,Martinique,NUTS2,F2000,6.08,100.11,1072.22,0.555,112.8,5.38984
FR,France,FRY3,Guyane,NUTS2,F2000,2.57,42.32,453.23,0.555,8353.39,0.030764
FR,France,FRY4,La Réunion,NUTS2,F2000,2.64,43.49,465.82,0.555,250.37,1.054954
FR,France,FRY5,Mayotte,NUTS2,F2000,0,0,0,,37.4,0
HR,Croatia,HR,Croatia,NUTS0,F2000,0.42,0.77,1493.86,0.987,5659.4,0.007338
HR,Croatia,HR03,Jadranska Hrvatska,NUTS2,F2000,0.49,1.66,25.27,1.944,2470.5,0.01987
HR,Croatia,HR04,Kontinentalna Hrvatska (NUTS 2016),NUTS2,F2000,0,0,0,,3188.9,0
HU,Hungary,HU,Hungary,NUTS0,F2000,0,0,5210.49,0,9301.1,0
HU,Hungary,HU10,Közép-Magyarország (NUTS 2013),NUTS2,F2000,0,0,0,,691.5,0
HU,Hungary,HU21,Közép-Dunántúl,NUTS2,F2000,0,0,0,,1108.5,0
HU,Hungary,HU22,Nyugat-Dunántúl,NUTS2,F2000,0,0,0,,1132.8,0
HU,Hungary,HU23,Dél-Dunántúl,NUTS2,F2000,0,0,0,,1419.7,0
HU,Hungary,HU31,Észak-Magyarország,NUTS2,F2000,0,0,0,,1342.8,0
HU,Hungary,HU32,Észak-Alföld,NUTS2,F2000,0,0,0,,1772.3,0
HU,Hungary,HU33,Dél-Alföld,NUTS2,F2000,0,0,0,,1833.5,0
IE,Ireland,IE,Ireland,NUTS0,F2000,0,0,4475.59,0,6979.7,0
IE,Ireland,IE01,"Border, Midland and Western (NUTS 2013)",NUTS2,F2000,0,0,0,,3325.2,0
IE,Ireland,IE02,Southern and Eastern (NUTS 2013),NUTS2,F2000,0,0,0,,3654.5,0
IT,Italy,IT,Italy,NUTS0,F2000,32.69,617.55,13034.85,1.555555556,30207.3,0.099504444
