NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
IE,F2000,"0","0","4475.59"
IE01,F2000,"0","0","0"
IE02,F2000,"0","0","0"
IT,F2000,"32.69","617.55","13034.85"
ITC1,F2000,"3.42",,"107.16"
ITC1,F2000,"3.42","43.93","107.16"
ITC2,F2000,"0",,"0"
ITC2,F2000,"0","0","0"
ITC3,F2000,"0.01",,"0.33"
ITC3,F2000,"0.01","0.14","0.33"
ITC4,F2000,"0.92",,"28.71"
ITC4,F2000,"0.92","11.77","28.71"
ITF1,F2000,"0",,"0"
ITF1,F2000,"0","0","0"
ITF2,F2000,"0",,"0"
ITF2,F2000,"0","0","0"
ITF3,F2000,"1.78",,"55.75"
ITF3,F2000,"1.78","22.85","55.75"
ITF4,F2000,"0.21",,"6.68"
ITF4,F2000,"0.21","2.74","6.68"
ITF5,F2000,"0.39",,"12.35"
ITF5,F2000,"0.39","5.06","12.35"
ITF6,F2000,"1.68",,"52.75"
ITF6,F2000,"1.68","21.62","52.75"
ITG1,F2000,"1.16",,"36.39"
ITG1,F2000,"1.16","14.92","36.39"
ITG2,F2000,"0.01",,"0.33"
ITG2,F2000,"0.01","0.14","0.33"
ITH1,F2000,"0",,"0"
ITH1,F2000,"0","0","0"
ITH2,F2000,"0.1",,"3"
ITH2,F2000,"0.1","1.23","3"
ITH3,F2000,"4.44",,"139.21"
ITH3,F2000,"4.44","57.07","139.21"
ITH4,F2000,"0.71",,"22.37"
ITH4,F2000,"0.71","9.17","22.37"
ITH5,F2000,"3.91",,"122.52"
ITH5,F2000,"3.91","50.22","122.52"
ITI1,F2000,"0.19",,"6.01"
ITI1,F2000,"0.19","2.46","6.01"
ITI2,F2000,"0",,"0"
ITI2,F2000,"0","0","0"
ITI3,F2000,"0.06",,"2"
ITI3,F2000,"0.06","0.82","2"
ITI4,F2000,"7.12",,"223.34"
ITI4,F2000,"7.12","91.55","223.34"
LT,F2000,"0","0","2947.62"
LT00,F2000,"0","0","0"
LU,F2000,"0","0","131.85"
LU00,F2000,"0","0","0"
LV,F2000,"0","0","1953.72"
LV00,F2000,"0","0","0"
MT,F2000,"0","0","11.23"
MT00,F2000,"0","0","0"
NL,F2000,"0","0","1811.01"
NL11,F2000,"0","0","0"
NL12,F2000,"0","0","0"
NL13,F2000,"0","0","0"
NL21,F2000,"0","0","0"
NL22,F2000,"0","0","0"
NL23,F2000,"0","0","0"
NL31,F2000,"0","0","0"
NL32,F2000,"0","0","0"
NL33,F2000,"0","0","0"
NL34,F2000,"0","0","0"
NL41,F2000,"0","0","0"
NL42,F2000,"0","0","0"
PL,F2000,"0","0","14572.84"
PL11,F2000,"0","0","0"
PL12,F2000,"0","0","0"
PL21,F2000,"0","0","0"
PL22,F2000,"0","0","0"
PL31,F2000,"0","0","0"
PL32,F2000,"0","0","0"
