NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
FR24,I3000,,,
FR25,I3000,,,
FR26,I3000,,,
FR3,I3000,,,
FR30,I3000,,,
FR4,I3000,,,
FR41,I3000,,,
FR42,I3000,,,
FR43,I3000,,,
FR5,I3000,,,
FR51,I3000,,,
FR52,I3000,,,
FR53,I3000,,,
FR6,I3000,,,
FR61,I3000,,,
FR62,I3000,,,
FR63,I3000,,,
FR7,I3000,,,
FR71,I3000,,,
FR72,I3000,,,
FR8,I3000,,,
FR81,I3000,,,
FR82,I3000,,,
FR83,I3000,,,
FR9,I3000,,,
FR91,I3000,,,
FR92,I3000,,,
FR93,I3000,,,
FR94,I3000,,,
FRA,I3000,,,
FRA1,I3000,,,
FRA2,I3000,,,
FRA3,I3000,,,
FRA4,I3000,,,
FRA5,I3000,,,
FRB,I3000,"0.07","0.17","2389.86"
FRB,I3000,"0.07","0","2389.86"
FRB0,I3000,"0.07","0.17","2389.86"
FRB0,I3000,"0.07","0","2389.86"
FRC,I3000,"0","0","2549.1"
FRC1,I3000,"0","0","1833.28"
FRC2,I3000,"0","0","715.82"
FRD,I3000,"0","0","2077.08"
FRD1,I3000,"0","0","1271.58"
FRD2,I3000,"0","0","805.5"
FRE,I3000,"0.08","0.13","2182.03"
FRE1,I3000,"0.04","0.05","829.13"
FRE2,I3000,"0.05","0.08","1352.9"
FRF,I3000,"0.66","1.68","3058.28"
FRF1,I3000,"0.58","1.52","343.25"
FRF2,I3000,"0.08","0.16","1546.67"
FRF3,I3000,"0","0","1168.35"
FRG,I3000,"0.14","0.4","2280.58"
FRG0,I3000,"0.14","0.4","2280.58"
FRH,I3000,"0","0","1779.75"
FRH0,I3000,"0","0","1779.75"
FRI,I3000,"0.72","1.93","4245.93"
FRI1,I3000,"0.37","0.96","1592.24"
FRI2,I3000,"0.01","0.01","887.26"
FRI3,I3000,"0.34","0.95","1766.43"
FRJ,I3000,"0.29","0.65","3509.83"
FRJ1,I3000,"0","0","1012.51"
FRJ2,I3000,"0.29","0.65","2497.32"
FRK,I3000,"0.13","0.4","3074.75"
FRK1,I3000,"0.05","0.15","1491.04"
FRK2,I3000,"0.08","0.25","1583.71"
