NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
FI1B,G1000,"29.53","285.63","181.22"
FI1C,G1000,"95.22","1088.72","614.26"
FI1D,G1000,"335.71","4343.07","671.58"
FI2,G1000,"6.13","56.33","16.44"
FI20,G1000,"6.13","56.33","16.44"
FR,G1000,"2732.58","50507.65","29010.89"
FR,G1000,"2732.58",,"29010.89"
FR1,G1000,"5.34","144.23","585.91"
FR1,G1000,"5.34",,"585.91"
FR10,G1000,"5.34","144.23","585.91"
FR10,G1000,"5.34",,"585.91"
FR2,G1000,,,
FR21,G1000,,,
FR22,G1000,,,
FR23,G1000,,,
FR24,G1000,,,
FR25,G1000,,,
FR26,G1000,,,
FR3,G1000,,,
FR30,G1000,,,
FR4,G1000,,,
FR41,G1000,,,
FR42,G1000,,,
FR43,G1000,,,
FR5,G1000,,,
FR51,G1000,,,
FR52,G1000,,,
FR53,G1000,,,
FR6,G1000,,,
FR61,G1000,,,
FR62,G1000,,,
FR63,G1000,,,
FR7,G1000,,,
FR71,G1000,,,
FR72,G1000,,,
FR8,G1000,,,
FR81,G1000,,,
FR82,G1000,,,
FR83,G1000,,,
FR9,G1000,,,
FR91,G1000,,,
FR92,G1000,,,
FR93,G1000,,,
FR94,G1000,,,
FRA,G1000,,,
FRA1,G1000,,,
FRA2,G1000,,,
FRA3,G1000,,,
FRA4,G1000,,,
FRA5,G1000,,,
FRB,G1000,"98.96","1723.26","2389.86"
FRB,G1000,"98.96",,"2389.86"
FRB0,G1000,"98.96","1723.26","2389.86"
FRB0,G1000,"98.96",,"2389.86"
FRC,G1000,"153.5","2300.75","2549.1"
FRC,G1000,"153.5",,"2549.1"
FRC1,G1000,"89.72","1329.14","1833.28"
FRC1,G1000,"89.72",,"1833.28"
FRC2,G1000,"63.78","971.61","715.82"
FRC2,G1000,"63.78",,"715.82"
FRD,G1000,"86.44","1916.7","2077.08"
FRD,G1000,"86.44",,"2077.08"
FRD1,G1000,"74.2","1635.78","1271.58"
FRD1,G1000,"74.2",,"1271.58"
FRD2,G1000,"12.24","280.92","805.5"
FRD2,G1000,"12.24",,"805.5"
FRE,G1000,"25.76","503.22","2182.03"
FRE,G1000,"25.76",,"2182.03"
FRE1,G1000,"12.91","240.24","829.13"
FRE1,G1000,"12.91",,"829.13"
FRE2,G1000,"12.86","262.98","1352.9"
FRE2,G1000,"12.86",,"1352.9"
FRF,G1000,"80.42","1278","3058.28"
FRF,G1000,"80.42",,"3058.28"
FRF1,G1000,"9.82","167.97","343.25"
FRF1,G1000,"9.82",,"343.25"
FRF2,G1000,"21.55","325.15","1546.67"
FRF2,G1000,"21.55",,"1546.67"
FRF3,G1000,"49.06","784.87","1168.35"
FRF3,G1000,"49.06",,"1168.35"
FRG,G1000,"450.94","8944.3","2280.58"
FRG,G1000,"450.94",,"2280.58"
FRG0,G1000,"450.94","8944.3","2280.58"
FRG0,G1000,"450.94",,"2280.58"
FRH,G1000,"454.68","9165.43","1779.75"
FRH,G1000,"454.68",,"1779.75"
FRH0,G1000,"454.68","9165.43","1779.75"
FRH0,G1000,"454.68",,"1779.75"
FRI,G1000,"592.95","12133.61","4245.93"
FRI,G1000,"592.95",,"4245.93"
FRI1,G1000,"162.05","3605.9","1592.24"
FRI1,G1000,"162.05",,"1592.24"
FRI2,G1000,"210.85","3907.18","887.26"
FRI2,G1000,"210.85",,"887.26"
FRI3,G1000,"220.05","4620.54","1766.43"
FRI3,G1000,"220.05",,"1766.43"
FRJ,G1000,"383.25","6200.24","3509.83"
FRJ,G1000,"383.25",,"3509.83"
FRJ1,G1000,"49.52","573.5","1012.51"
FRJ1,G1000,"49.52",,"1012.51"
FRJ2,G1000,"333.72","5626.74","2497.32"
FRJ2,G1000,"333.72",,"2497.32"
FRK,G1000,"371.22","5638.53","3074.75"
FRK,G1000,"371.22",,"3074.75"
FRK1,G1000,"251.8","3833.6","1491.04"
FRK1,G1000,"251.8",,"1491.04"
FRK2,G1000,"119.42","1804.94","1583.71"
FRK2,G1000,"119.42",,"1583.71"
FRL,G1000,"23.38","422.99","794.25"
FRL,G1000,"23.38",,"794.25"
FRL0,G1000,"23.38","422.99","794.25"
FRL0,G1000,"23.38",,"794.25"
FRM,G1000,"4.06","66.19","302.15"
FRM,G1000,"4.06",,"302.15"
FRM0,G1000,"4.06","66.19","302.15"
FRM0,G1000,"4.06",,"302.15"
FRY,G1000,"1.7","70.19","180.96"
FRY,G1000,"1.7",,"180.96"
FRY1,G1000,"0.05","1.11","49.21"
FRY1,G1000,"0.05",,"49.21"
FRY2,G1000,"0.2","5.74","31.24"
FRY2,G1000,"0.2",,"31.24"
FRY3,G1000,"0.05","0.66","32.23"
FRY3,G1000,"0.05",,"32.23"
FRY4,G1000,"1.4","62.67","48.28"
FRY4,G1000,"1.4",,"48.28"
FRY5,G1000,"0","0","20.01"
FRY5,G1000,"0",,"20.01"
HR,G1000,"24.22","243.56","1493.86"
HR0,G1000,"24.22","243.56","1493.86"
HR01,G1000,,,
HR02,G1000,"16.1",,"800.02"
HR02,G1000,"16.1","164.07","800.02"
HR03,G1000,"3.38","31.62","450.95"
HR04,G1000,"19.4","195.89","1037.77"
HR04,G1000,"19.4",,"1037.77"
HR05,G1000,"0.3",,"10.42"
HR05,G1000,"0.3","2.49","10.42"
HR06,G1000,"6.6",,"240.19"
HR06,G1000,"6.6","69.45","240.19"
HU,G1000,"50.11","300.84","5210.49"
HU1,G1000,"5.32","29.02","345.95"
HU10,G1000,,,
HU11,G1000,"0.19","0.86","34.33"
HU12,G1000,"5.13","28.15","311.61"
HU2,G1000,"17.86","117.16","1889.6"
HU21,G1000,"7.01","40.41","578.41"
HU22,G1000,"4.69","35.17","565.33"
HU23,G1000,"6.17","41.58","745.85"
HU3,G1000,"26.92","154.67","2974.95"
HU31,G1000,"11.97","65.58","587.72"
HU32,G1000,"7.21","45.09","1174.51"
HU33,G1000,"7.74","43.99","1212.72"
IE,G1000,"87.77",,"4475.59"
IE0,G1000,"87.77",,"4475.59"
IE01,G1000,,,
IE02,G1000,,,
IE04,G1000,"9.42",,"1490.88"
IE05,G1000,"48.87",,"2028.24"
IE06,G1000,"29.48",,"956.48"
IT,G1000,"856.12","19098.52","13034.85"
ITC,G1000,"167.19","7114.15","2062.31"
ITC1,G1000,"34.83","942.95","890.22"
ITC2,G1000,"0","0","57.89"
ITC3,G1000,"0.14","1.97","57.75"
ITC4,G1000,"132.23","6169.22","1056.45"
ITD,G1000,,,
ITD1,G1000,,,
ITD2,G1000,,,
ITD3,G1000,,,
ITD4,G1000,,,
ITD5,G1000,,,
ITE,G1000,,,
ITE1,G1000,,,
ITE2,G1000,,,
ITE3,G1000,,,
ITE4,G1000,,,
ITF,G1000,"221.17","3060.56","3775.01"
ITF1,G1000,"5.12","171.27","486.62"
ITF2,G1000,"3.25","61.71","193.94"
ITF3,G1000,"35.49","1232.42","568.68"
ITF4,G1000,"142.21","890.27","1551.75"
ITF5,G1000,"20.15","404.77","450.41"
ITF6,G1000,"14.96","300.1","523.6"
ITG,G1000,"258.31","3943.08","2602.75"
ITG1,G1000,"99.58","779.25","1483.86"
ITG2,G1000,"158.73","3163.84","1118.89"
ITH,G1000,"46","1236.72","2440.84"
ITH1,G1000,"0.23","19.19","236.33"
ITH2,G1000,"0.24","4.55","136.14"
ITH3,G1000,"15.5","296.37","794.91"
ITH4,G1000,"6.17","103.36","228.51"
ITH5,G1000,"23.86","813.25","1044.96"
ITI,G1000,"163.45","3744.01","2153.95"
ITI1,G1000,"71.58","1998.28","673.39"
ITI2,G1000,"1.95","36.13","329.27"
ITI3,G1000,"3.28","93.22","407.38"
ITI4,G1000,"86.64","1616.38","743.9"
LT,G1000,"162.88","3813.17","2947.62"
LT0,G1000,,,"2947.62"
LT01,G1000,,,"286"
