NUTS2_CODE;CROP_CODE;AREA_AV;PROD_AV;UAA_AV
ES51;I1120;"2.64";"4.82";"1064.22"
ES52;I1120;"0.85";"0.69";"694.46"
ES53;I1120;"0.01";"0.01";"217.07"
ES53;I1120;"0.01";"0";"217.07"
ES6;I1120;"207.83";"321.56";"5220.41"
ES61;I1120;"207.79";"321.52";"4812.2"
ES62;I1120;"0.03";"0.04";"408.21"
ES63;I1120;"0";"0";"0"
ES64;I1120;"0";"0";"0"
ES7;I1120;"0";"0";"111.27"
ES70;I1120;"0";"0";"111.27"
FI;I1120;"0";"0";"2271.18"
FI1;I1120;"0";"0";"2254.78"
FI13;I1120;"0";"0";
FI18;I1120;"0";"0";
FI19;I1120;"0";"0";"787.74"
FI1A;I1120;"0";"0";
FI1B;I1120;"0";"0";"181.22"
FI1C;I1120;"0";"0";"614.26"
FI1D;I1120;"0";"0";"671.58"
FI2;I1120;"0";"0";"16.44"
FI20;I1120;"0";"0";"16.44"
FR;I1120;"643.8";"1531.23";"29010.89"
FR1;I1120;"4.36";"13.76";"585.91"
FR10;I1120;"4.36";"13.76";"585.91"
FR2;I1120;;;
FR21;I1120;;;
FR22;I1120;;;
FR23;I1120;;;
FR24;I1120;;;
FR25;I1120;;;
FR26;I1120;;;
FR3;I1120;;;
FR30;I1120;;;
FR4;I1120;;;
FR41;I1120;;;
FR42;I1120;;;
FR43;I1120;;;
FR5;I1120;;;
FR51;I1120;;;
FR52;I1120;;;
FR53;I1120;;;
FR6;I1120;;;
FR61;I1120;;;
FR62;I1120;;;
FR63;I1120;;;
FR7;I1120;;;
FR71;I1120;;;
FR72;I1120;;;
FR8;I1120;;;
FR81;I1120;;;
FR82;I1120;;;
FR83;I1120;;;
FR9;I1120;;;
FR91;I1120;;;
FR92;I1120;;;
FR93;I1120;;;
FR94;I1120;;;
FRA;I1120;;;
FRA1;I1120;;;
FRA2;I1120;;;
FRA3;I1120;;;
FRA4;I1120;;;
FRA5;I1120;;;
FRB;I1120;"83.77";"208.54";"2389.86"
FRB0;I1120;"83.77";"208.54";"2389.86"
FRC;I1120;"37.22";"90.67";"2549.1"
FRC1;I1120;"35.1";"84.98";"1833.28"
FRC2;I1120;"2.12";"5.69";"715.82"
FRD;I1120;"1.47";"3.68";"2077.08"
FRD1;I1120;"1.11";"2.78";"1271.58"
FRD2;I1120;"0.36";"0.9";"805.5"
FRE;I1120;"2.24";"6.73";"2182.03"
FRE1;I1120;"0.06";"0.16";"829.13"
FRE2;I1120;"2.18";"6.57";"1352.9"
FRF;I1120;"39.07";"104.06";"3058.28"
FRF1;I1120;"1";"2.43";"343.25"
FRF2;I1120;"18.02";"48.73";"1546.67"
FRF3;I1120;"20.05";"52.9";"1168.35"
FRG;I1120;"36.75";"98.39";"2280.58"
FRG0;I1120;"36.75";"98.39";"2280.58"
FRH;I1120;"0.46";"0.9";"1779.75"
FRH0;I1120;"0.46";"0.9";"1779.75"
FRI;I1120;"209.76";"500.24";"4245.93"
FRI1;I1120;"61.15";"147.27";"1592.24"
FRI2;I1120;"2.96";"6.37";"887.26"
FRI3;I1120;"145.65";"346.6";"1766.43"
FRJ;I1120;"190.68";"415.73";"3509.83"
FRJ1;I1120;"22.36";"40.92";"1012.51"
FRJ2;I1120;"168.33";"374.81";"2497.32"
FRK;I1120;"30.59";"75.09";"3074.75"
FRK1;I1120;"12.96";"33.59";"1491.04"
FRK2;I1120;"17.63";"41.5";"1583.71"
FRL;I1120;"7.46";"13.44";"794.25"
FRL0;I1120;"7.46";"13.44";"794.25"
FRM;I1120;"0";"0.01";"302.15"
FRM;I1120;"0";"0";"302.15"
FRM0;I1120;"0";"0.01";"302.15"
FRM0;I1120;"0";"0";"302.15"
FRY;I1120;"0";"0";"180.96"
FRY1;I1120;"0";"0";"49.21"
FRY2;I1120;"0";"0";"31.24"
FRY3;I1120;"0";"0";"32.23"
FRY4;I1120;"0";"0";"48.28"
FRY5;I1120;"0";"0";"20.01"
HR;I1120;"38.05";"115.52";"1493.86"
HR0;I1120;"38.05";"115.52";"1493.86"
HR01;I1120;;;
HR02;I1120;"37.97";;"800.02"
HR02;I1120;"37.97";"116.38";"800.02"
HR03;I1120;"0.04";"0";"450.95"
HR03;I1120;"0.04";"0.1";"450.95"
HR03;I1120;"0.04";;"450.95"
HR04;I1120;"36.7";"110.94";"1037.77"
HR04;I1120;"36.7";;"1037.77"
HR05;I1120;"0";;"10.42"
HR05;I1120;"0";"0";"10.42"
HR06;I1120;"2.01";;"240.19"
HR06;I1120;"2.01";"5.81";"240.19"
HU;I1120;"628.57";"1803.03";"5210.49"
HU1;I1120;"39.26";"109.24";"345.95"
HU10;I1120;;;
HU11;I1120;"2.35";"6.83";"34.33"
HU12;I1120;"36.91";"102.42";"311.61"
HU2;I1120;"173.94";"518.88";"1889.6"
HU21;I1120;"59.04";"168.75";"578.41"
HU22;I1120;"32.2";"92.55";"565.33"
HU23;I1120;"82.69";"257.59";"745.85"
HU3;I1120;"415.38";"1174.9";"2974.95"
HU31;I1120;"78.6";"221.51";"587.72"
HU32;I1120;"187.62";"542.24";"1174.51"
HU33;I1120;"149.16";"411.15";"1212.72"
IE;I1120;"0.01";"0";"4475.59"
IE0;I1120;"0";"0";"4475.59"
IE0;I1120;"0";;"4475.59"
IE01;I1120;"0";"0";
IE02;I1120;"0";"0";
IE04;I1120;"0";"0";"1490.88"
IE04;I1120;"0";;"1490.88"
IE05;I1120;"0";"0";"2028.24"
IE05;I1120;"0";;"2028.24"
IE06;I1120;"0";"0";"956.48"
IE06;I1120;"0";;"956.48"
IT;I1120;"115.32";"274.54";"13034.85"
ITC;I1120;"7.64";"23.22";"2062.31"
ITC1;I1120;"5.03";"14.45";"890.22"
ITC2;I1120;"0";"0";"57.89"
ITC3;I1120;"0";"0";"57.75"
ITC4;I1120;"2.61";"8.77";"1056.45"
ITD;I1120;;;
ITD1;I1120;;;
ITD2;I1120;;;
ITD3;I1120;;;
ITD4;I1120;;;
ITD5;I1120;;;
ITE;I1120;;;
ITE1;I1120;;;
ITE2;I1120;;;
ITE3;I1120;;;
ITE4;I1120;;;
ITF;I1120;"8.42";"16.44";"3775.01"
ITF1;I1120;"4.05";"8.25";"486.62"
ITF2;I1120;"2.2";"3.97";"193.94"
ITF3;I1120;"0.17";"0.39";"568.68"
ITF4;I1120;"1.91";"3.63";"1551.75"
ITF5;I1120;"0.05";"0.06";"450.41"
ITF6;I1120;"0.05";"0.14";"523.6"
ITG;I1120;"0";"0";"2602.75"
ITG1;I1120;"0";"0";"1483.86"
ITG2;I1120;"0";"0";"1118.89"
ITH;I1120;"19.14";"66.46";"2440.84"
ITH1;I1120;"0";"0";"236.33"
ITH2;I1120;"0";"0";"136.14"
ITH3;I1120;"3.95";"13.61";"794.91"
ITH4;I1120;"4.46";"19.91";"228.51"
ITH5;I1120;"10.72";"32.94";"1044.96"
ITI;I1120;"80.12";"168.44";"2153.95"
ITI1;I1120;"20.01";"44.31";"673.39"
ITI2;I1120;"13.81";"25.08";"329.27"
ITI3;I1120;"42.76";"92.19";"407.38"
ITI4;I1120;"3.54";"6.86";"743.9"
