NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
ES61,R2000,"7.64","595.43","4812.2"
ES62,R2000,"0","0","408.21"
ES63,R2000,"0","0","0"
ES64,R2000,"0","0","0"
ES7,R2000,"0","0","111.27"
ES70,R2000,"0","0","111.27"
FI,R2000,"10.89","422.31","2271.18"
FI1,R2000,"10.89","422.31","2254.78"
FI13,R2000,,,
FI18,R2000,,,
FI19,R2000,"4.5","172.94","787.74"
FI1A,R2000,,,
FI1B,R2000,"0.25","10.19","181.22"
FI1C,R2000,"5.98","232.86","614.26"
FI1D,R2000,"0.15","5.26","671.58"
FI2,R2000,"0","0","16.44"
FI20,R2000,"0","0","16.44"
FR,R2000,"448.26","36959.88","29010.89"
FR1,R2000,"45.85","3361.74","585.91"
FR10,R2000,"45.85","3361.74","585.91"
FR2,R2000,,,
FR21,R2000,,,
FR22,R2000,,,
FR23,R2000,,,
FR24,R2000,,,
FR25,R2000,,,
FR26,R2000,,,
FR3,R2000,,,
FR30,R2000,,,
FR4,R2000,,,
FR41,R2000,,,
FR42,R2000,,,
FR43,R2000,,,
FR5,R2000,,,
FR51,R2000,,,
FR52,R2000,,,
FR53,R2000,,,
FR6,R2000,,,
FR61,R2000,,,
FR62,R2000,,,
FR63,R2000,,,
FR7,R2000,,,
FR71,R2000,,,
FR72,R2000,,,
FR8,R2000,,,
FR81,R2000,,,
FR82,R2000,,,
FR83,R2000,,,
FR9,R2000,,,
FR91,R2000,,,
FR92,R2000,,,
FR93,R2000,,,
FR94,R2000,,,
FRA,R2000,,,
FRA1,R2000,,,
FRA2,R2000,,,
FRA3,R2000,,,
FRA4,R2000,,,
FRA5,R2000,,,
FRB,R2000,"30.99","2375.84","2389.86"
FRB0,R2000,"30.99","2375.84","2389.86"
FRC,R2000,"2.55","163.65","2549.1"
FRC1,R2000,"2.55","163.65","1833.28"
FRC2,R2000,"0","0","715.82"
FRD,R2000,"35.73","3235.44","2077.08"
FRD1,R2000,"7.23","646.15","1271.58"
FRD2,R2000,"28.51","2589.29","805.5"
FRE,R2000,"219.36","18564.53","2182.03"
