NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
ES70,I5000,"0.24","2.78","111.27"
FI,I5000,"16.55","12.88","2271.18"
FI1,I5000,"16.55","12.88","2254.78"
FI13,I5000,,,
FI18,I5000,,,
FI19,I5000,"6.45","5.23","787.74"
FI1A,I5000,,,
FI1B,I5000,"2.22","1.54","181.22"
FI1C,I5000,"4.93","3.82","614.26"
FI1D,I5000,"2.98","2.24","671.58"
FI2,I5000,"0","0","16.44"
FI20,I5000,"0","0","16.44"
FR,I5000,"54.82","21.4","29010.89"
FR1,I5000,"0.89","6.91","585.91"
FR10,I5000,"0.89","6.91","585.91"
FR2,I5000,,,
FR21,I5000,,,
FR22,I5000,,,
FR23,I5000,,,
FR24,I5000,,,
FR25,I5000,,,
FR26,I5000,,,
FR3,I5000,,,
FR30,I5000,,,
FR4,I5000,,,
FR41,I5000,,,
FR42,I5000,,,
FR43,I5000,,,
FR5,I5000,,,
FR51,I5000,,,
FR52,I5000,,,
FR53,I5000,,,
FR6,I5000,,,
FR61,I5000,,,
FR62,I5000,,,
FR63,I5000,,,
FR7,I5000,,,
FR71,I5000,,,
FR72,I5000,,,
FR8,I5000,,,
FR81,I5000,,,
FR82,I5000,,,
FR83,I5000,,,
FR9,I5000,,,
FR91,I5000,,,
FR92,I5000,,,
FR93,I5000,,,
FR94,I5000,,,
FRA,I5000,,,
FRA1,I5000,,,
FRA2,I5000,,,
FRA3,I5000,,,
FRA4,I5000,,,
FRA5,I5000,,,
FRB,I5000,"4.22","1.42","2389.86"
FRB0,I5000,"4.22","1.42","2389.86"
FRC,I5000,"0.21","0.16","2549.1"
FRC1,I5000,"0.08",,"1833.28"
FRC1,I5000,"0.08","0.16","1833.28"
FRC2,I5000,"0.14","0","715.82"
FRD,I5000,"0.25","0.59","2077.08"
FRD1,I5000,"0.04",,"1271.58"
FRD1,I5000,"0.04","0.55","1271.58"
FRD2,I5000,"0.21","0.04","805.5"
FRE,I5000,"0.49","0.69","2182.03"
FRE1,I5000,"0.24","0.55","829.13"
FRE2,I5000,"0.25","0.14","1352.9"
FRF,I5000,"6.51","0.1","3058.28"
FRF1,I5000,"0.08","0.06","343.25"
FRF2,I5000,"6.41","0.02","1546.67"
FRF3,I5000,"0.02",,"1168.35"
FRF3,I5000,"0.02","0.02","1168.35"
FRG,I5000,"2.41","1.03","2280.58"
FRG0,I5000,"2.41","1.03","2280.58"
FRH,I5000,"0.48","3.31","1779.75"
FRH0,I5000,"0.48","3.31","1779.75"
FRI,I5000,"2.94","0.63","4245.93"
FRI1,I5000,"0.89","0.19","1592.24"
FRI2,I5000,"0.03","0","887.26"
FRI3,I5000,"2.03","0.44","1766.43"
FRJ,I5000,"1.94","1.7","3509.83"
FRJ1,I5000,"1.08","1.17","1012.51"
FRJ2,I5000,"0.86","0.53","2497.32"
FRK,I5000,"10.11","0.76","3074.75"
FRK1,I5000,"0.18","0","1491.04"
FRK2,I5000,"9.92","0.76","1583.71"
FRL,I5000,"22.76","1.44","794.25"
FRL0,I5000,"22.76","1.44","794.25"
FRM,I5000,"0.54","0.03","302.15"
FRM0,I5000,"0.54","0.03","302.15"
FRY,I5000,"1.07","2.62","180.96"
FRY1,I5000,"0.24","0.05","49.21"
FRY2,I5000,"0.03","0.02","31.24"
FRY3,I5000,"0.03",,"32.23"
FRY3,I5000,"0.03","0.02","32.23"
FRY4,I5000,"0.5","0.08","48.28"
FRY5,I5000,"0.26","2.45","20.01"
HR,I5000,"7.58","6.22","1493.86"
HR0,I5000,"7.58","6.22","1493.86"
HR01,I5000,,,
HR02,I5000,"5.95",,"800.02"
HR02,I5000,"5.95","5.15","800.02"
HR03,I5000,"0.79","1.25","450.95"
HR04,I5000,"7.24","4.76","1037.77"
HR04,I5000,"7.24",,"1037.77"
HR05,I5000,"0",,"10.42"
HR05,I5000,"0","0","10.42"
HR06,I5000,"0.15",,"240.19"
HR06,I5000,"0.15","0.12","240.19"
HU,I5000,"4.45","23.41","5210.49"
HU1,I5000,"0.2","1.28","345.95"
HU10,I5000,,,
HU11,I5000,"0.02","0.04","34.33"
HU11,I5000,"0.02","0","34.33"
HU12,I5000,"0.18","1.24","311.61"
HU2,I5000,"0.82","2","1889.6"
HU21,I5000,"0.07","0.2","578.41"
HU22,I5000,"0.2","0.44","565.33"
HU23,I5000,"0.55","1.36","745.85"
HU3,I5000,"3.43","20.13","2974.95"
HU31,I5000,"0.5","1.7","587.72"
HU32,I5000,"0.53","3.45","1174.51"
HU33,I5000,"2.4","14.98","1212.72"
IE,I5000,"0.05","0","4475.59"
IE0,I5000,,,"4475.59"
IE01,I5000,"0",,
IE01,I5000,"0","0",
IE02,I5000,"0",,
IE02,I5000,"0","0",
IE04,I5000,,,"1490.88"
IE05,I5000,,,"2028.24"
IE06,I5000,,,"956.48"
IT,I5000,"0.85","0","13034.85"
IT,I5000,"0.85","19.08","13034.85"
ITC,I5000,"0.34",,"2062.31"
ITC,I5000,"0.34","9.18","2062.31"
ITC1,I5000,"0.07",,"890.22"
ITC1,I5000,"0.07","0.87","890.22"
ITC2,I5000,"0",,"57.89"
ITC2,I5000,"0","0","57.89"
ITC3,I5000,"0.03",,"57.75"
ITC3,I5000,"0.03","0.6","57.75"
ITC4,I5000,"0.24",,"1056.45"
ITC4,I5000,"0.24","7.7","1056.45"
ITD,I5000,,,
ITD1,I5000,,,
ITD2,I5000,,,
ITD3,I5000,,,
ITD4,I5000,,,
ITD5,I5000,,,
ITE,I5000,,,
ITE1,I5000,,,
ITE2,I5000,,,
ITE3,I5000,,,
ITE4,I5000,,,
ITF,I5000,"1.32",,"3775.01"
ITF,I5000,"1.32","28.6","3775.01"
ITF1,I5000,"0.01",,"486.62"
ITF1,I5000,"0.01","0.08","486.62"
ITF2,I5000,"0",,"193.94"
ITF2,I5000,"0","0","193.94"
ITF3,I5000,"0.26",,"568.68"
ITF3,I5000,"0.26","5.97","568.68"
ITF4,I5000,"1.06",,"1551.75"
ITF4,I5000,"1.06","22.48","1551.75"
ITF5,I5000,"0",,"450.41"
ITF5,I5000,"0","0","450.41"
ITF6,I5000,"0",,"523.6"
ITF6,I5000,"0","0","523.6"
ITG,I5000,"0.06",,"2602.75"
ITG,I5000,"0.06","0.4","2602.75"
ITG1,I5000,"0.02",,"1483.86"
