NUTS2_CODE;CROP_CODE;AREA_AV;PROD_AV;UAA_AV
ES7;G2000;"0.25";"2.2";"111.27"
ES70;G2000;"0.25";"2.2";"111.27"
FI;G2000;"1.87";"13.65";"2271.18"
FI1;G2000;"1.84";"13.47";"2254.78"
FI13;G2000;"0";;
FI13;G2000;"0";"0";
FI18;G2000;"0";;
FI18;G2000;"0";"0";
FI19;G2000;"0.73";"5.71";"787.74"
FI1A;G2000;"0";;
FI1A;G2000;"0";"0";
FI1B;G2000;"0.05";"0";"181.22"
FI1B;G2000;"0.05";"0.09";"181.22"
FI1C;G2000;"0.44";"2.3";"614.26"
FI1D;G2000;"0.57";"5.01";"671.58"
FI2;G2000;"0.01";"0";"16.44"
FI2;G2000;"0.01";"0.17";"16.44"
FI20;G2000;"0.01";"0";"16.44"
FI20;G2000;"0.01";"0.17";"16.44"
FR;G2000;"446.17";"9524.61";"29010.89"
FR;G2000;"446.17";;"29010.89"
FR1;G2000;"2.58";"78.67";"585.91"
FR1;G2000;"2.58";;"585.91"
FR10;G2000;"2.58";"78.67";"585.91"
FR10;G2000;"2.58";;"585.91"
FR2;G2000;;;
FR21;G2000;;;
FR22;G2000;;;
FR23;G2000;;;
FR24;G2000;;;
FR25;G2000;;;
FR26;G2000;;;
FR3;G2000;;;
FR30;G2000;;;
FR4;G2000;;;
FR41;G2000;;;
FR42;G2000;;;
FR43;G2000;;;
FR5;G2000;;;
FR51;G2000;;;
FR52;G2000;;;
FR53;G2000;;;
FR6;G2000;;;
FR61;G2000;;;
FR62;G2000;;;
FR63;G2000;;;
FR7;G2000;;;
FR71;G2000;;;
FR72;G2000;;;
FR8;G2000;;;
FR81;G2000;;;
FR82;G2000;;;
FR83;G2000;;;
FR9;G2000;;;
FR91;G2000;;;
FR92;G2000;;;
FR93;G2000;;;
FR94;G2000;;;
FRA;G2000;;;
FRA1;G2000;;;
FRA2;G2000;;;
FRA3;G2000;;;
FRA4;G2000;;;
FRA5;G2000;;;
FRB;G2000;"45.18";"806.2";"2389.86"
FRB;G2000;"45.18";;"2389.86"
FRB0;G2000;"45.18";"806.2";"2389.86"
FRB0;G2000;"45.18";;"2389.86"
FRC;G2000;"30.4";"500.8";"2549.1"
FRC;G2000;"30.4";;"2549.1"
FRC1;G2000;"24.07";"377.81";"1833.28"
FRC1;G2000;"24.07";;"1833.28"
FRC2;G2000;"6.33";"122.99";"715.82"
FRC2;G2000;"6.33";;"715.82"
FRD;G2000;"15.75";"351.12";"2077.08"
FRD;G2000;"15.75";;"2077.08"
FRD1;G2000;"10.62";"242.65";"1271.58"
FRD1;G2000;"10.62";;"1271.58"
FRD2;G2000;"5.13";"108.47";"805.5"
FRD2;G2000;"5.13";;"805.5"
FRE;G2000;"10.71";"265.65";"2182.03"
FRE;G2000;"10.71";;"2182.03"
FRE1;G2000;"2.54";"58.63";"829.13"
FRE1;G2000;"2.54";;"829.13"
FRE2;G2000;"8.18";"207.02";"1352.9"
FRE2;G2000;"8.18";;"1352.9"
FRF;G2000;"75.25";"2113.73";"3058.28"
FRF;G2000;"75.25";;"3058.28"
FRF1;G2000;"2.73";"64.52";"343.25"
FRF1;G2000;"2.73";;"343.25"
FRF2;G2000;"58.66";"1789.57";"1546.67"
FRF2;G2000;"58.66";;"1546.67"
FRF3;G2000;"13.86";"259.64";"1168.35"
FRF3;G2000;"13.86";;"1168.35"
FRG;G2000;"28.48";"670.25";"2280.58"
FRG;G2000;"28.48";;"2280.58"
FRG0;G2000;"28.48";"670.25";"2280.58"
FRG0;G2000;"28.48";;"2280.58"
FRH;G2000;"2.9";"67.4";"1779.75"
FRH;G2000;"2.9";;"1779.75"
FRH0;G2000;"2.9";"67.4";"1779.75"
FRH0;G2000;"2.9";;"1779.75"
FRI;G2000;"67.01";"1618.11";"4245.93"
FRI;G2000;"67.01";;"4245.93"
FRI1;G2000;"24.42";"531.38";"1592.24"
FRI1;G2000;"24.42";;"1592.24"
FRI2;G2000;"3.59";"79.1";"887.26"
FRI2;G2000;"3.59";;"887.26"
FRI3;G2000;"39.01";"1007.63";"1766.43"
FRI3;G2000;"39.01";;"1766.43"
FRJ;G2000;"99.15";"1641.71";"3509.83"
FRJ;G2000;"99.15";;"3509.83"
FRJ1;G2000;"21.68";"256.6";"1012.51"
FRJ1;G2000;"21.68";;"1012.51"
FRJ2;G2000;"77.47";"1385.12";"2497.32"
FRJ2;G2000;"77.47";;"2497.32"
FRK;G2000;"41.47";"805.69";"3074.75"
FRK;G2000;"41.47";;"3074.75"
FRK1;G2000;"13.82";"308.88";"1491.04"
FRK1;G2000;"13.82";;"1491.04"
FRK2;G2000;"27.64";"496.81";"1583.71"
FRK2;G2000;"27.64";;"1583.71"
FRL;G2000;"23.62";"541.58";"794.25"
FRL;G2000;"23.62";;"794.25"
FRL0;G2000;"23.62";"541.58";"794.25"
FRL0;G2000;"23.62";;"794.25"
FRM;G2000;"3.28";"62.35";"302.15"
FRM;G2000;"3.28";;"302.15"
FRM0;G2000;"3.28";"62.35";"302.15"
FRM0;G2000;"3.28";;"302.15"
FRY;G2000;"0.43";"1.35";"180.96"
FRY;G2000;"0.43";;"180.96"
FRY1;G2000;"0";"0";"49.21"
FRY1;G2000;"0";;"49.21"
FRY2;G2000;"0";"0";"31.24"
FRY2;G2000;"0";;"31.24"
FRY3;G2000;"0.43";"1.35";"32.23"
FRY3;G2000;"0.43";;"32.23"
FRY4;G2000;"0";"0";"48.28"
FRY4;G2000;"0";;"48.28"
FRY5;G2000;"0";"0";"20.01"
FRY5;G2000;"0";;"20.01"
HR;G2000;"47.53";"756.46";"1493.86"
HR0;G2000;"47.53";"756.46";"1493.86"
HR01;G2000;;;
HR02;G2000;"28.07";;"800.02"
HR02;G2000;"28.07";"461.71";"800.02"
HR03;G2000;"10.61";"127.94";"450.95"
HR04;G2000;"37.07";"621.82";"1037.77"
HR04;G2000;"37.07";;"1037.77"
HR05;G2000;"0.38";;"10.42"
HR05;G2000;"0.38";"4.62";"10.42"
HR06;G2000;"8.28";;"240.19"
HR06;G2000;"8.28";"172.26";"240.19"
HU;G2000;"217.66";"2371.28";"5210.49"
HU1;G2000;"18.16";"187.02";"345.95"
HU10;G2000;;;
HU11;G2000;"1.27";"14.64";"34.33"
HU12;G2000;"16.89";"172.38";"311.61"
HU2;G2000;"62.57";"699.33";"1889.6"
HU21;G2000;"22.03";"259.81";"578.41"
HU22;G2000;"18.71";"207.72";"565.33"
HU23;G2000;"21.82";"231.79";"745.85"
HU3;G2000;"136.93";"1484.93";"2974.95"
HU31;G2000;"29.46";"280.21";"587.72"
HU32;G2000;"52.82";"590.13";"1174.51"
HU33;G2000;"54.65";"614.6";"1212.72"
IE;G2000;"1.04";;"4475.59"
IE0;G2000;"1.04";;"4475.59"
IE01;G2000;;;
IE02;G2000;;;
IE04;G2000;"0.31";;"1490.88"
IE05;G2000;"0.3";;"2028.24"
IE06;G2000;"0.43";;"956.48"
IT;G2000;"1219.04";"38350.2";"13034.85"
ITC;G2000;"185.5";"8124.43";"2062.31"
ITC1;G2000;"97.79";"2208.39";"890.22"
ITC2;G2000;"0";"0";"57.89"
ITC3;G2000;"0.82";"13.94";"57.75"
ITC4;G2000;"86.89";"5902.1";"1056.45"
ITD;G2000;;;
ITD1;G2000;;;
ITD2;G2000;;;
ITD3;G2000;;;
ITD4;G2000;;;
ITD5;G2000;;;
ITE;G2000;;;
ITE1;G2000;;;
ITE2;G2000;;;
ITE3;G2000;;;
ITE4;G2000;;;
ITF;G2000;"224.74";"4359.87";"3775.01"
ITF1;G2000;"37.97";"694.9";"486.62"
ITF2;G2000;"15.77";"237.07";"193.94"
ITF3;G2000;"44.56";"2409.65";"568.68"
ITF4;G2000;"95.3";"470.23";"1551.75"
ITF5;G2000;"17.41";"222.34";"450.41"
ITF6;G2000;"13.74";"325.68";"523.6"
ITG;G2000;"170.18";"2853.18";"2602.75"
ITG1;G2000;"115.28";"1078.55";"1483.86"
ITG2;G2000;"54.9";"1774.63";"1118.89"
ITH;G2000;"325.02";"16396.97";"2440.84"
ITH1;G2000;"0.96";"85.11";"236.33"
ITH2;G2000;"0.21";"3.91";"136.14"
