NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
ES61,C0000,"690.09","2352.2","4812.2"
ES62,C0000,"48.2","88.52","408.21"
ES63,C0000,"0","0","0"
ES64,C0000,"0","0","0"
ES7,C0000,"1.72","2.68","111.27"
ES70,C0000,"1.72","2.68","111.27"
FI,C0000,"924.63","3266","2271.18"
FI1,C0000,"921.18","3252.71","2254.78"
FI13,C0000,,,
FI18,C0000,,,
FI19,C0000,"353.36","1286.47","787.74"
FI1A,C0000,,,
FI1B,C0000,"94.33","315.89","181.22"
FI1C,C0000,"335.98","1199.11","614.26"
FI1D,C0000,"137.58","451.06","671.58"
FI2,C0000,"3.46","13.29","16.44"
FI20,C0000,"3.46","13.29","16.44"
FR,C0000,"9204.12","64736.23","29010.89"
FR1,C0000,"364.04","2822.28","585.91"
FR10,C0000,"364.04","2822.28","585.91"
FR2,C0000,,,
FR21,C0000,,,
FR22,C0000,,,
FR23,C0000,,,
FR24,C0000,,,
FR25,C0000,,,
FR26,C0000,,,
FR3,C0000,,,
FR30,C0000,,,
FR4,C0000,,,
FR41,C0000,,,
FR42,C0000,,,
FR43,C0000,,,
FR5,C0000,,,
FR51,C0000,,,
FR52,C0000,,,
FR53,C0000,,,
FR6,C0000,,,
FR61,C0000,,,
FR62,C0000,,,
FR63,C0000,,,
FR7,C0000,,,
FR71,C0000,,,
FR72,C0000,,,
FR8,C0000,,,
FR81,C0000,,,
FR82,C0000,,,
FR83,C0000,,,
FR9,C0000,,,
FR91,C0000,,,
FR92,C0000,,,
FR93,C0000,,,
FR94,C0000,,,
FRA,C0000,,,
FRA1,C0000,,,
FRA2,C0000,,,
FRA3,C0000,,,
FRA4,C0000,,,
FRA5,C0000,,,
FRB,C0000,"1232.23","8379.72","2389.86"
FRB0,C0000,"1232.23","8379.72","2389.86"
FRC,C0000,"739.46","4590.93","2549.1"
FRC1,C0000,"607.78","3728.38","1833.28"
FRC2,C0000,"131.68","862.56","715.82"
FRD,C0000,"632.79","4892.47","2077.08"
FRD1,C0000,"296.54","2139.44","1271.58"
FRD2,C0000,"336.25","2753.03","805.5"
FRE,C0000,"1049.6","8856.37","2182.03"
FRE1,C0000,"355.78","3115.68","829.13"
FRE2,C0000,"693.81","5740.7","1352.9"
FRF,C0000,"1367.73","9977","3058.28"
FRF1,C0000,"178.3","1742.67","343.25"
FRF2,C0000,"744.54","5458.52","1546.67"
FRF3,C0000,"444.89","2775.81","1168.35"
FRG,C0000,"678.82","4691.18","2280.58"
FRG0,C0000,"678.82","4691.18","2280.58"
FRH,C0000,"579.77","4308.98","1779.75"
FRH0,C0000,"579.77","4308.98","1779.75"
FRI,C0000,"1242.74","8650.98","4245.93"
FRI1,C0000,"425.68","3511.35","1592.24"
FRI2,C0000,"89.47","429.11","887.26"
FRI3,C0000,"727.59","4710.52","1766.43"
FRJ,C0000,"732.69","4015.54","3509.83"
FRJ1,C0000,"92.41","377.62","1012.51"
FRJ2,C0000,"640.28","3637.92","2497.32"
FRK,C0000,"513.85","3251.12","3074.75"
FRK1,C0000,"227.68","1278.59","1491.04"
FRK2,C0000,"286.17","1972.54","1583.71"
FRL,C0000,"68.14","288.45","794.25"
FRL0,C0000,"68.14","288.45","794.25"
FRM,C0000,"1.34","9.51","302.15"
FRM0,C0000,"1.34","9.51","302.15"
FRY,C0000,"0.94","1.7","180.96"
FRY1,C0000,"0","0","49.21"
FRY2,C0000,"0.02","0.14","31.24"
FRY2,C0000,"0.02","0","31.24"
FRY3,C0000,"0.84","1.32","32.23"
FRY4,C0000,"0.08","0.22","48.28"
FRY5,C0000,"0.01","0.02","20.01"
HR,C0000,"493.52","3386.62","1493.86"
HR0,C0000,"493.52","3386.62","1493.86"
HR01,C0000,,,
HR02,C0000,"382.41",,"800.02"
HR02,C0000,"382.41","2674.03","800.02"
HR03,C0000,"8.65","32.09","450.95"
HR04,C0000,"462.1","3131.76","1037.77"
HR04,C0000,"462.1",,"1037.77"
HR05,C0000,"4.13",,"10.42"
HR05,C0000,"4.13","21.01","10.42"
HR06,C0000,"132.5",,"240.19"
HR06,C0000,"132.5","993.66","240.19"
HU,C0000,"2385.78","14808.73","5210.49"
HU1,C0000,"144.54","820.76","345.95"
HU10,C0000,,,
