NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
FRC1,V4210,"0.51075","23.3512375","1833.285"
FRC2,V4210,"0.51075","23.3512375","715.8175"
FRD1,V4210,"0.169","5.8157875","1271.58"
FRD2,V4210,"0.169","5.8157875","805.5025"
FRE1,V4210,"1.03325","35.71051875","829.13"
FRE2,V4210,"1.03325","35.71051875","1352.9025"
FRF1,V4210,"0.5755","25.6409","343.25"
FRF2,V4210,"0.5755","25.6409","1546.6725"
FRF3,V4210,"0.5755","25.6409","1168.3525"
FRG0,V4210,"0.18775","5.395525","2280.5775"
FRH0,V4210,"0.1875","5.5151","1779.7475"
FRI1,V4210,"0.1455","3.501233333","1592.24"
FRI2,V4210,"0.1455","3.501233333","887.255"
FRI3,V4210,"0.1455","3.501233333","1766.435"
FRJ1,V4210,"0.3055","9.4815125","1012.5075"
FRJ2,V4210,"0.3055","9.4815125","2497.3175"
FRK1,V4210,"0.3175","11.82175","1491.04"
FRK2,V4210,"0.3175","11.82175","1583.7075"
FRL0,V4210,"0.1785","3.772225","794.25"
FRM0,V4210,"0.02825","0.81925","302.1475"
FRY1,V4210,"0.1285","0.63345","49.2075"
FRY2,V4210,"0","0","31.24"
FRY3,V4210,"0","0","32.2275"
FRY4,V4210,"0.093","1.023","48.285"
FRY5,V4210,"0","0","20.0075"
HU11,V4210,"0.007","0.1392","34.332"
HU12,V4210,"0.0766","1.985","311.614"
HU21,V4210,"0.0168","0.3308","578.412"
HU22,V4210,"0.0836","1.822","565.332"
HU23,V4210,"0.0628","1.3494","745.852"
HU31,V4210,"0.0336","0.473","587.718"
HU32,V4210,"0.4694","11.233","1174.514"
HU33,V4210,"0.9654","32.2104","1212.722"
ITC1,V4210,"1.1758",N/A,"890.22"
ITC3,V4210,"0.004",N/A,"57.746"
ITC4,V4210,"0.293",N/A,"1056.448"
ITF1,V4210,"0.2118",N/A,"486.624"
ITF2,V4210,"1.196",N/A,"193.942"
ITF3,V4210,"1.215",N/A,"568.682"
ITF4,V4210,"1.783",N/A,"1551.75"
ITF5,V4210,"0.0202",N/A,"450.412"
ITF6,V4210,"0.9554",N/A,"523.596"
ITG1,V4210,"1.5124",N/A,"1483.86"
ITG2,V4210,"0.148",N/A,"1118.888"
ITH2,V4210,"0.006",N/A,"136.142"
ITH3,V4210,"0.8984",N/A,"794.912"
ITH4,V4210,"0.007",N/A,"228.508"
ITH5,V4210,"2.714",N/A,"1044.96"
ITI1,V4210,"0.2104",N/A,"673.39"
ITI2,V4210,"0.1638",N/A,"329.268"
ITI3,V4210,"0.0284",N/A,"407.384"
ITI4,V4210,"0.1052",N/A,"743.904"
LV00,V4210,"1.15","18.65","1900"
PL21,V4210,"1.0295","26.26385","545.676"
PL22,V4210,"0.1615","3.0743","364.608"
PL41,V4210,"5.454","151.9488","1733.386"
PL42,V4210,"0.2448","3.0756","858.926"
PL43,V4210,"0.3456","8.47875","409.67"
PL51,V4210,"0.78535","16.7796","891.456"
PL52,V4210,"0.3108","5.472","504.416"
PL61,V4210,"8.9873","280.2691","1046.078"
PL62,V4210,"0.2086","2.5168","985.344"
PL63,V4210,"0.3784","9.217","747.882"
PL71,V4210,"1.41065","46.08695","985.048"
PL72,V4210,"1.344","31.43205","478.63"
PL81,V4210,"0.684","19.58365","1403.314"
PL82,V4210,"0.245","5.4351","555.424"
PL84,V4210,"0.12915","1.95585","1080.124"
PL92,V4210,"2.268","56.608","1675.986"
