NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
ES61,R1000,"9.9","303.18","4812.2"
ES62,R1000,"4.66","161.01","408.21"
ES63,R1000,"0","0","0"
ES64,R1000,"0","0","0"
ES7,R1000,"4.29","83.08","111.27"
ES70,R1000,"4.29","83.08","111.27"
FI,R1000,"21.01","602.86","2271.18"
FI1,R1000,"20.28","581.99","2254.78"
FI13,R1000,,,
FI18,R1000,,,
FI19,R1000,"12.3","360.82","787.74"
FI1A,R1000,,,
FI1B,R1000,"0.2","4.41","181.22"
FI1C,R1000,"2.97","68.31","614.26"
FI1D,R1000,"4.86","148.51","671.58"
FI2,R1000,"0.72","20.88","16.44"
FI20,R1000,"0.72","20.88","16.44"
FR,R1000,"205.37","8529.45","29010.89"
FR1,R1000,"5.03","229.21","585.91"
FR10,R1000,"5.03","229.21","585.91"
FR2,R1000,,,
FR21,R1000,,,
FR22,R1000,,,
FR23,R1000,,,
FR24,R1000,,,
FR25,R1000,,,
FR26,R1000,,,
FR3,R1000,,,
FR30,R1000,,,
FR4,R1000,,,
FR41,R1000,,,
FR42,R1000,,,
FR43,R1000,,,
FR5,R1000,,,
FR51,R1000,,,
FR52,R1000,,,
FR53,R1000,,,
FR6,R1000,,,
FR61,R1000,,,
FR62,R1000,,,
FR63,R1000,,,
FR7,R1000,,,
FR71,R1000,,,
FR72,R1000,,,
FR8,R1000,,,
FR81,R1000,,,
FR82,R1000,,,
FR83,R1000,,,
FR9,R1000,,,
FR91,R1000,,,
FR92,R1000,,,
FR93,R1000,,,
FR94,R1000,,,
FRA,R1000,,,
FRA1,R1000,,,
FRA2,R1000,,,
FRA3,R1000,,,
FRA4,R1000,,,
FRA5,R1000,,,
FRB,R1000,"13.78","650.09","2389.86"
FRB0,R1000,"13.78","650.09","2389.86"
FRC,R1000,"0.83","27.83","2549.1"
FRC1,R1000,"0.69","23.92","1833.28"
FRC2,R1000,"0.14","3.91","715.82"
FRD,R1000,"19.37","756.99","2077.08"
FRD1,R1000,"1.72","56.44","1271.58"
FRD2,R1000,"17.65","700.55","805.5"
FRE,R1000,"122.05","5184.67","2182.03"
FRE1,R1000,"63.21","2730.51","829.13"
FRE2,R1000,"58.84","2454.16","1352.9"
FRF,R1000,"21.01","957.57","3058.28"
FRF1,R1000,"1.2","44.49","343.25"
FRF2,R1000,"19.27","895.8","1546.67"
FRF3,R1000,"0.55","17.28","1168.35"
FRG,R1000,"1.3","40.84","2280.58"
FRG0,R1000,"1.3","40.84","2280.58"
FRH,R1000,"12.44","420.6","1779.75"
FRH0,R1000,"12.44","420.6","1779.75"
FRI,R1000,"4.35","123.64","4245.93"
FRI1,R1000,"3.22","97.82","1592.24"
FRI2,R1000,"0.38","9.54","887.26"
FRI3,R1000,"0.75","16.29","1766.43"
FRJ,R1000,"1.19","30.38","3509.83"
FRJ1,R1000,"0.67","15.44","1012.51"
FRJ2,R1000,"0.52","14.94","2497.32"
FRK,R1000,"2.82","72.88","3074.75"
FRK1,R1000,"0.7","22.26","1491.04"
FRK2,R1000,"2.11","50.62","1583.71"
FRL,R1000,"1","32.17","794.25"
FRL0,R1000,"1","32.17","794.25"
FRM,R1000,"0.02","0.49","302.15"
FRM0,R1000,"0.02","0.49","302.15"
FRY,R1000,"0.18","2.1","180.96"
FRY1,R1000,"0","0","49.21"
FRY2,R1000,"0","0","31.24"
FRY3,R1000,"0","0","32.23"
FRY4,R1000,"0.18","2.1","48.28"
FRY5,R1000,"0","0","20.01"
HR,R1000,"9.32","162.72","1493.86"
HR0,R1000,"9.32","162.72","1493.86"
HR01,R1000,,,
HR02,R1000,"2.23",,"800.02"
HR02,R1000,"2.23","39.09","800.02"
HR03,R1000,"2.06","21.58","450.95"
HR04,R1000,"7.5","148.92","1037.77"
HR04,R1000,"7.5",,"1037.77"
HR05,R1000,"0.06",,"10.42"
HR05,R1000,"0.06","0.46","10.42"
HR06,R1000,"4.6",,"240.19"
HR06,R1000,"4.6","89.93","240.19"
HU,R1000,"12.1","304.42","5210.49"
HU1,R1000,"2.57","70.02","345.95"
HU10,R1000,,,
HU11,R1000,"0.03","0.86","34.33"
HU11,R1000,"0.03","0","34.33"
HU12,R1000,"2.54","69.16","311.61"
HU2,R1000,"1.98","52.17","1889.6"
HU21,R1000,"0.75","21.54","578.41"
HU22,R1000,"0.65","16.17","565.33"
HU23,R1000,"0.57","14.45","745.85"
HU3,R1000,"7.56","182.24","2974.95"
HU31,R1000,"0.59","11.49","587.72"
HU32,R1000,"2.34","52.69","1174.51"
HU33,R1000,"4.63","118.06","1212.72"
IE,R1000,"8.78","355.09","4475.59"
IE0,R1000,"8.78","355.09","4475.59"
IE01,R1000,,,
IE02,R1000,,,
IE04,R1000,"0.91","37.6","1490.88"
IE05,R1000,"2.96","121.44","2028.24"
IE06,R1000,"4.91","196.05","956.48"
IT,R1000,"47.17","1357.95","13034.85"
ITC,R1000,"3.08","65.46","2062.31"
ITC1,R1000,"1.21","36.1","890.22"
ITC2,R1000,"0.16","2.98","57.89"
ITC3,R1000,"1.05","9.38","57.75"
ITC4,R1000,"0.66","17","1056.45"
ITD,R1000,,,
ITD1,R1000,,,
ITD2,R1000,,,
ITD3,R1000,,,
ITD4,R1000,,,
ITD5,R1000,,,
ITE,R1000,,,
ITE1,R1000,,,
ITE2,R1000,,,
ITE3,R1000,,,
ITE4,R1000,,,
ITF,R1000,"20.93","603.51","3775.01"
ITF1,R1000,"4.6","171.9","486.62"
ITF2,R1000,"0.27","4.09","193.94"
ITF3,R1000,"8.15","235.73","568.68"
ITF4,R1000,"2.76","61.67","1551.75"
ITF5,R1000,"0.11","1.98","450.41"
ITF6,R1000,"5.04","128.15","523.6"
ITG,R1000,"10.07","217.79","2602.75"
ITG1,R1000,"8.91","180.25","1483.86"
ITG2,R1000,"1.16","37.55","1118.89"
ITH,R1000,"9.46","396.21","2440.84"
ITH1,R1000,"0.3","9.64","236.33"
ITH2,R1000,"0.35","6.8","136.14"
ITH3,R1000,"3.33","148.54","794.91"
ITH4,R1000,"0.23","8.52","228.51"
ITH5,R1000,"5.24","222.71","1044.96"
ITI,R1000,"3.63","74.98","2153.95"
ITI1,R1000,"1.02","17.9","673.39"
ITI2,R1000,"0.38","5.2","329.27"
ITI3,R1000,"0.14","2.64","407.38"
ITI4,R1000,"2.09","49.24","743.9"
LT,R1000,"18","269.63","2947.62"
LT0,R1000,,,"2947.62"
LT01,R1000,,,"286"
LT02,R1000,,,"2661.63"
LU,R1000,"0.62","17.08","131.85"
LU0,R1000,,,
LV,R1000,"11.44","185.08","1953.72"
LV0,R1000,,,
MT,R1000,"0.64","8.44","11.23"
MT0,R1000,,,
MT00,R1000,,,
NL,R1000,"162.93","6814.83","1811.01"
NL1,R1000,"64.73","2495.57","532.98"
NL11,R1000,"26.97","1021.57","161.11"
NL12,R1000,"9.05","323.07","223.74"
NL13,R1000,"28.71","1150.92","148.13"
NL2,R1000,"32.1","1376.64","510.87"
NL21,R1000,"7.61","311.65","195.58"
NL22,R1000,"5.96","247.23","225.88"
NL23,R1000,"18.54","817.76","89.41"
NL3,R1000,"37.97","1594.61","433.03"
NL31,R1000,"0.08","3.71","67.25"
NL32,R1000,"9.41","350.3","126.53"
NL33,R1000,"9.93","480.81","119.64"
NL34,R1000,"18.55","759.79","119.61"
NL4,R1000,"28.13","1348.01","334.14"
NL41,R1000,"20.99","988.92","237.93"
NL42,R1000,"7.14","359.1","96.22"
PL,R1000,"275.32","7538.12","14572.84"
PL1,R1000,,,
PL11,R1000,,,
PL12,R1000,,,
PL2,R1000,"27.09","677.06","910.28"
PL21,R1000,"20.1","508.49","545.68"
PL22,R1000,"6.99","168.56","364.61"
PL3,R1000,,,
PL31,R1000,,,
PL32,R1000,,,
PL33,R1000,,,
PL34,R1000,,,
PL4,R1000,"51.38","1443.45","3001.98"
PL41,R1000,"35.49","1002.14","1733.39"
PL42,R1000,"12.23","350.11","858.93"
PL43,R1000,"3.66","91.2","409.67"
PL5,R1000,"22.1","681.29","1395.87"
PL51,R1000,"15.93","477.71","891.46"
PL52,R1000,"6.18","203.58","504.42"
PL6,R1000,"50.08","1350.19","2779.3"
PL61,R1000,"22.7","587.84","1046.08"
PL62,R1000,"7.13","178.44","985.34"
PL63,R1000,"20.25","583.91","747.88"
PL7,R1000,"45","1240.91","1463.67"
PL71,R1000,"32.01","901.36","985.05"
PL72,R1000,"12.98","339.55","478.63"
PL8,R1000,"47.51","1258.2","3038.86"
PL81,R1000,"15.58","453.96","1403.31"
PL82,R1000,"20.49","521.34","555.42"
PL84,R1000,"11.44","282.9","1080.12"
PL9,R1000,"32.17","887.03","1982.87"
PL91,R1000,"7.29","208.29","306.87"
PL92,R1000,"24.89","678.73","1675.99"
PT,R1000,"19.37","438.79","3875.79"
PT1,R1000,"18.01","398.71","3753.72"
PT11,R1000,"6.55","118.54","659.89"
PT15,R1000,"0.32","7.65","102.12"
PT16,R1000,"6.69","127.79","633.27"
PT17,R1000,"1.85","67.49","78.25"
PT18,R1000,"2.61","77.25","2280.2"
PT2,R1000,"0.46","11.92","117.15"
PT20,R1000,"0.46","11.92","117.15"
PT3,R1000,"0.9","28.17","4.91"
PT30,R1000,"0.9","28.17","4.91"
RO,R1000,"140.87","2353.11","13348.99"
RO1,R1000,,,"3514.35"
RO11,R1000,,,"1780.94"
RO12,R1000,,,"1733.41"
RO2,R1000,,,"4080.36"
RO21,R1000,,,"1937.06"
RO22,R1000,,,"2143.3"
RO3,R1000,,,"2390.76"
RO31,R1000,,,"2318.55"
RO32,R1000,,,"72.21"
RO4,R1000,,,"3363.53"
RO41,R1000,,,"1669.95"
RO42,R1000,,,"1693.57"
SE,R1000,"23.99","825.12","3005"
SE1,R1000,"2.49","84.92","865.96"
SE11,R1000,"0.02","0","89.86"
SE12,R1000,"2.4","83.22","776.1"
SE2,R1000,"19.46","693.56","1676.03"
SE21,R1000,"2.39","81.2","497.94"
SE22,R1000,"13.04","477.14","532.17"
SE23,R1000,"4.03","135.22","645.91"
SE3,R1000,"2.05","46.64","463.02"
SE31,R1000,"1.19","31.18","253.53"
SE32,R1000,"0.06","0.9","101.23"
SE32,R1000,"0.06","0","101.23"
SE33,R1000,"0.59","10.74","108.26"
SI,R1000,"2.9","73.98","480.54"
SI0,R1000,"2.9","73.98","480.54"
SI01,R1000,,,
SI02,R1000,,,
SI03,R1000,"1.62","39.44","339.26"
SI04,R1000,"1.27","34.53","141.28"
SK,R1000,"7.29","163.88","1902.42"
SK0,R1000,"7.29","163.88","1902.42"
SK01,R1000,"1.13","39.28","80.05"
SK02,R1000,"2.33","58.82","835.22"
SK03,R1000,"1.56","21.82","448.42"
SK04,R1000,"2.28","43.97","538.74"
