Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Egypt Arab Rep.;EGY;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;65.011;65.41723;65.24742;;;;;66.92664;;;;;;;;;;;;;;;;87.3875;;;89.25208;;87.03368;86.64983;87.37485;88.29474;89.50439;90.66548;89.13222;88.2461;92.40917;;93.55801;95.94726;93.51389;98.53698;;98.0269;;97.45606;97.02531;97.03257;;;;;;
Equatorial Guinea;GNQ;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.93221;;;;;;65.18929;71.8899;69.78217;65.84711;;;;;47.10148;45.87645;45.07741;45.20342;46.47964;;;43.48324;;;;;;;;;
Eritrea;ERI;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.11171;;32.91022;34.33193;36.58888;37.35682;;45.23594;52.87175;55.98924;64.29436;72.44337;77.97488;82.46788;83.71832;77.29299;72.48675;67.39935;62.77906;65.78386;67.71657;64.40639;63.25635;59.76386;;51.75237;51.45515;;;;;;
Eswatini;SWZ;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;57.9649;57.77068;59.79657;62.81896;63.84233;66.19718;67.11695;68.1626;68.19032;68.717;70.26351;72.37708;71.49324;69.97579;69.97716;71.29293;70.4673;71.17124;70.90343;70.43201;72.41227;72.87263;74.33011;74.13622;76.18171;79.10908;78.57436;;;;;;;;;;;;;82.01758;87.79701;89.33158;88.30076;84.51888;85.23378;84.16842;84.2526;82.52357;;;;;;;
Ethiopia;ETH;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.42184;29.97445;28.70256;;;;;19.18834;21.94671;26.19184;;33.66542;35.68444;40.1724;43.93817;46.06448;46.78406;49.57821;60.38556;65.01391;70.07064;75.77882;75.36213;73.35168;77.23446;78.49475;;85.10069;84.62346;;;;;;;;;
Gabon;GAB;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;99.32442;;;;;;;;;;;;;;;;;;;;;;90.90869;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Gambia;GMB;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;20.92524;20.81935;22.07092;22.54759;23.69834;25.22417;29.18221;31.7409;35.70421;40.40406;48.89858;52.95195;56.37778;58.14528;60.93532;60.64459;;;;49.01772;;47.82232;51.04922;;;58.232;;58.89308;67.09651;63.55687;63.35538;61.15713;64.04565;64.76537;62.77374;67.29195;66.68337;64.00752;;63.27525;65.36207;67.57606;65.84188;68.70101;71.9013;73.64662;76.0989;76.81635;;;;;;
Ghana;GHA;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59.06458;62.47976;57.346;59.89725;59.57402;;63.70558;62.81248;68.15086;73.32313;72.36103;;80.58882;79.38927;84.93016;86.99201;89.28957;86.38027;85.1822;84.48045;86.15823;;;;;
Gibraltar;GIB;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;72.74156;71.14635;;71.02273;73.52637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.70191;;;;;;;;
Guinea;GIN;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;24.83169;27.59924;25.54254;23.66751;24.57839;24.47122;23.80892;25.84697;;;;;;;40.68825;42.77111;45.42983;48.58952;55.58913;58.66561;61.3667;62.90998;64.5528;66.27116;65.68297;66.88138;68.67825;72.46964;73.05369;74.10601;76.90338;;76.01588;;;;;;;;
Guinea-Bissau;GNB;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;44.68078;53.60749;;50.50885;49.97589;;41.01244;39.54844;;;;;;;;;;;;48.98525;;;;;;;;;;71.25324;;;;;;;;;;;;;;
Kenya;KEN;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.99233;63.70743;64.82191;59.55194;70.65569;68.99043;69.58856;68.69264;78.52198;74.7547;75.94578;;;79.96782;;;;;;;;;;;;
